clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3,5816,0,0,1,0,0,0,0,0,1,0,0,0,0.4549832955801558,0.1838058229244495,-0.21560262610638634,0.5649719162394199,0.6214444931424881,0.5781644159971975
1,12655,0,0,0,1,0,0,0,0,0,1,0,0,2.680339854111991,0.7287636621381417,1.1144325208175552,2.112173737601156,1.9934786054852782,2.0359597965195313
3,2455,0,0,0,0,1,0,0,1,0,0,0,0,-0.21682245793888874,1.1374820415484133,-0.6589476750810335,-0.04857363361092364,-0.1038983815355479,0.05656790370021565
4,585,0,0,0,0,1,0,0,0,1,0,0,0,-1.0565796498376943,0.25192555282616225,-1.1022927240556808,-1.3023406267833657,-1.2574557243970028,-1.173864894538818
3,680,0,0,0,0,1,0,1,0,0,0,0,0,-1.035585720040224,0.7968833920398545,-0.6589476750810335,-1.2934486622927812,-1.2399775828384954,-1.120367816354512
3,1152,0,0,1,0,0,0,0,0,0,0,1,0,-0.5947131942933511,0.04756636312102401,-1.545637773030328,-0.5198477516119127,-0.4796784250434457,-0.46502860859676565
1,5000,0,0,0,0,1,0,0,0,0,0,1,0,0.43398936578268565,1.1374820415484133,-0.21560262610638634,0.49383620031474224,0.5602709976877137,0.6316614941815027
4,3226,0,0,1,0,0,0,0,1,0,0,0,0,-0.13284673874900813,0.38816501262958286,-0.6589476750810335,0.013670117823168685,0.035926750932507336,0.06994217324629241
2,4355,0,0,1,0,0,0,0,0,1,0,0,0,0.32901971679533487,0.8650031219415671,-1.545637773030328,0.4671603068429879,0.4291849359989125,0.5246673378128917
2,1338,0,0,0,0,1,0,0,1,0,0,0,0,-0.5107374751034705,1.0693623116467006,-0.6589476750810335,-0.430928106706066,-0.46220028348493924,-0.3045373740438486
1,855,0,0,0,1,0,1,0,0,0,0,0,0,-0.8466403518629928,0.11568609302273675,0.22774242286826082,-0.9022022247070542,-0.9078928932268647,-0.8395081558869066
2,1381,0,0,0,1,0,0,1,0,0,0,0,0,-0.6157071240908213,0.4562847425312956,0.671087471842908,-0.5998754320271747,-0.5495909912774734,-0.49177714768891856
1,7140,0,0,0,1,0,0,0,0,0,0,1,0,1.4626919258587225,-1.5191874246183448,2.0011226187668494,1.5253040812225669,1.434178075613058,1.1666322760245613
2,4518,0,0,0,0,1,0,0,0,0,1,0,0,0.4549832955801558,-2.268504453537175,2.0011226187668494,0.7161353125793596,0.7525305548312899,0.390924642352127
4,16636,0,0,0,1,0,0,1,0,0,0,0,0,1.5046797854536629,0.4562847425312956,-1.1022927240556808,1.4808442587696435,1.3817436509375378,1.4073691278539373
2,11113,0,0,0,1,0,0,0,0,1,0,0,0,1.6096494344410135,-1.5191874246183448,0.22774242286826082,1.6586835485813376,1.5827422788603664,1.2870007019392493
1,4328,1,0,0,0,0,0,0,0,0,0,1,0,1.4626919258587225,5.701503944963099,0.22774242286826082,1.080705856693332,0.9622682535333721,1.7283515969597725
2,2386,0,0,0,1,0,0,0,0,1,0,0,0,-0.1958285281414186,-0.02055336678068389,0.22774242286826082,-0.004113811158000326,-0.03398581530152028,-0.02367771357624314
1,3715,0,0,0,0,1,0,1,0,0,0,0,0,0.20305613801051417,-0.08867309668239663,0.22774242286826082,0.3871326264277258,0.4204458652196592,0.36417610325997407
1,2239,0,0,0,1,0,1,0,0,0,0,0,0,-0.21682245793888874,0.8650031219415671,-0.6589476750810335,-0.06635756259209344,-0.09515931075629463,0.016445095061986555
2,923,0,0,0,1,0,0,0,0,1,0,0,0,-0.8256464220655227,-0.29303228638753487,0.22774242286826082,-0.8399584732729619,-0.8641975393305976,-0.8261338863408298
2,1786,0,0,0,1,0,1,0,0,0,0,0,0,-0.5527253346984108,0.25192555282616225,0.22774242286826082,-0.45760400017781955,-0.4709393542641925,-0.41153153041245977
2,4328,1,0,0,0,0,0,0,1,0,0,0,0,0.41299543598521554,3.6579120479117457,-0.21560262610638634,0.2804290525407094,0.30683794508936374,0.7119071114579621
7,1439,0,0,1,0,0,0,0,1,0,0,0,0,-0.8256464220655227,-0.08867309668239663,-0.6589476750810335,-0.8488504377635465,-0.8117631146550766,-0.7860110777026008
1,1808,0,0,0,1,0,0,0,0,0,1,0,0,-0.21682245793888874,-0.8379901256012271,1.5577775697922023,0.00477815333258418,-0.02524674452226702,-0.10392333085270133
3,7651,0,0,1,0,0,0,0,0,0,0,0,1,1.4836858556561927,0.4562847425312956,-0.21560262610638634,1.427492471826135,1.3555264385997772,1.3672463192157087
3,689,0,0,1,0,0,0,0,0,0,1,0,0,-0.9726039306478136,-0.15679282658410937,-1.545637773030328,-1.0711495500281638,-1.091413379591187,-1.0267479295319772
2,791,0,0,1,0,0,1,0,0,0,0,0,0,-0.8256464220655227,0.38816501262958286,-1.1022927240556808,-0.8666343667447163,-0.8379803269928371,-0.7592625386104479
3,12872,0,0,0,1,0,0,0,0,1,0,0,0,1.4836858556561927,0.6606439322364338,0.22774242286826082,1.3919246138637962,1.268135730807243,1.3404977801235551
2,11871,0,0,0,1,0,0,1,0,0,0,0,0,1.5676615748460732,-1.1104690452080732,0.22774242286826082,1.605331761637829,1.5303078541848463,1.3003749714853254
2,1190,0,0,0,0,1,1,0,0,0,0,0,0,-0.6367010538882915,-0.7017506657978015,0.671087471842908,-0.564307574064836,-0.619503557511501,-0.6255198431496832
2,1406,0,0,1,0,0,0,0,1,0,0,0,0,-0.6157071240908213,-1.1785887751097859,-0.21560262610638634,-0.43982007119665056,-0.4709393542641925,-0.5452742258732244
1,2435,0,1,0,0,0,0,1,0,0,0,0,0,-0.21682245793888874,1.3418412312535515,-1.1022927240556808,-0.10192542055443225,-0.14759373543181495,0.029819364608062723
0,5617,1,0,0,0,0,1,0,0,0,0,0,0,1.8825705218081252,2.0230385302706693,-0.6589476750810335,1.5253040812225669,1.4166999340545516,1.6748545187754664
2,1417,0,0,1,0,0,0,0,0,1,0,0,0,-0.5317314049009406,-0.02055336678068389,0.22774242286826082,-0.4220361422154815,-0.40102678803016484,-0.3847829913203074
7,15306,0,0,0,0,1,1,0,0,0,0,0,0,0.4549832955801558,0.6606439322364338,-0.21560262610638634,0.5471879872582508,0.6214444931424881,0.6316614941815027
2,4909,0,0,0,1,0,1,0,0,0,0,0,0,0.43398936578268565,0.6606439322364338,0.22774242286826082,0.5649719162394199,0.5165756437914466,0.5915386855432743
5,10844,0,0,0,1,0,0,0,1,0,0,0,0,0.8958558213270287,-2.2003847236354623,0.671087471842908,1.1785174660897642,1.0758761736636675,0.7520299200961919
1,3303,0,0,0,1,0,0,0,0,1,0,0,0,0.20305613801051417,-0.4292717461909555,0.22774242286826082,0.3871326264277258,0.4117067944404052,0.324053294621745
1,4182,0,1,0,0,0,0,0,1,0,0,0,0,0.35001364659280504,-1.791666344225191,2.0011226187668494,0.6627835256358517,0.6913570593765156,0.40429891189820377
0,7403,0,0,0,1,0,0,0,0,0,0,1,0,2.5963641349221103,-0.4292717461909555,1.5577775697922023,2.227769275978758,2.072130242498559,1.9423399096969958
3,5999,0,0,0,0,1,0,0,0,1,0,0,0,0.43398936578268565,-1.723546614323478,0.671087471842908,0.6894594191076053,0.7350524132727827,0.44442172053643286
1,2682,0,0,1,0,0,1,0,0,0,0,0,0,-0.0908588791540678,0.32004528272787497,-0.21560262610638634,0.0759138692572618,0.08836117560802766,0.11006498188452152
7,886,0,0,1,0,0,0,0,1,0,0,0,0,-1.0565796498376943,0.4562847425312956,-0.6589476750810335,-1.3201245557645356,-1.266194795176256,-1.173864894538818
2,6896,0,0,1,0,0,0,1,0,0,0,0,0,0.7488983127447376,0.11568609302273675,-0.21560262610638634,0.8672987089192993,0.8836166165200912,0.83227553737265
3,7824,0,0,0,1,0,1,0,0,0,0,0,0,0.5809468743649768,-0.36115201628924276,1.1144325208175552,0.7872710285040372,0.7525305548312899,0.6717843028197324
2,4174,0,0,1,0,0,0,0,0,0,0,1,0,0.41299543598521554,0.6606439322364338,-0.6589476750810335,0.5205120937864965,0.5427928561292071,0.5781644159971975
3,863,0,0,1,0,0,0,0,1,0,0,0,0,-0.8256464220655227,-0.4292717461909555,-0.6589476750810335,-0.8399584732729619,-0.8030240438758233,-0.8127596167947537
5,567,0,0,1,0,0,0,0,0,0,0,1,0,-1.014591790242754,0.1838058229244495,-1.146627228953146,-1.231204910858688,-1.1875431581629752,-1.120367816354512
4,17436,0,0,0,1,0,0,0,0,0,0,1,0,2.5123884157322296,-0.4292717461909555,0.22774242286826082,2.1032817731105715,2.037173959381546,1.8754685619666138
2,422,0,0,1,0,0,0,0,0,0,0,1,0,-1.0565796498376943,0.5244044724330084,0.22774242286826082,-1.32901652025512,-1.2749338659555092,-1.173864894538818
4,2641,0,0,0,0,1,0,0,0,0,1,0,0,-0.15384066854647827,-0.08867309668239663,0.671087471842908,-0.004113811158000326,0.05340489249101385,0.016445095061986555
2,5088,0,0,0,1,0,0,0,0,1,0,0,0,0.622934733959917,0.38816501262958286,0.22774242286826082,0.7694870995228682,0.7000961301557689,0.7386556505501145
5,7466,0,0,0,1,0,0,0,0,1,0,0,0,0.43398936578268565,-0.02055336678068389,0.671087471842908,0.6183237031829284,0.5427928561292071,0.5380416073589684
3,802,0,0,0,1,0,0,0,1,0,0,0,0,-1.035585720040224,-0.22491255648582212,2.0011226187668494,-1.2489888398398579,-1.2487166536177488,-1.1872391640848943
3,3435,0,0,1,0,0,0,1,0,0,0,0,0,-0.11185280895153796,0.11568609302273675,-0.21560262610638634,0.058129940276092,0.07088303404952115,0.06994217324629241
3,17574,0,0,0,1,0,0,0,0,0,0,1,0,2.5123884157322296,0.5244044724330084,-0.21560262610638634,2.014362128204725,1.8973488269134908,1.9155913706048435
3,393,0,0,0,0,1,0,0,0,0,0,0,1,-1.014591790242754,0.7968833920398545,-0.6589476750810335,-1.2223129463681035,-1.178804087383721,-1.0534964686241302
3,675,0,0,1,0,0,0,0,0,1,0,0,0,-1.0565796498376943,0.8650031219415671,-0.6589476750810335,-1.2845566978021967,-1.2924120075140166,-1.1337420859005882
2,5192,0,0,0,0,1,0,0,0,0,1,0,0,0.6439286637573872,-0.6336309358960936,1.1144325208175552,0.7783790640134527,0.8923556872993444,0.698532841911886
2,869,0,1,0,0,0,0,0,1,0,0,0,0,-0.8466403518629928,1.2737215013518388,0.671087471842908,-0.9555540116505629,-0.9690663886816391,-0.7860110777026008
6,15247,0,0,1,0,0,0,0,1,0,0,0,0,1.1687769086941406,-0.29303228638753487,-0.21560262610638634,1.231869253033272,1.2943529431450036,1.139883736932409
3,1131,0,0,1,0,0,0,0,0,0,0,1,0,-0.6157071240908213,0.25192555282616225,-1.545637773030328,-0.5554156095742515,-0.5146347081604595,-0.4784028781428424
3,698,0,0,0,1,0,0,0,0,1,0,0,0,-1.035585720040224,-1.8597860741269037,1.1144325208175552,-1.1867450884057649,-1.2050212997214818,-1.2808590509074298
1,2006,0,0,0,0,1,1,0,0,0,0,0,0,-0.0908588791540678,-1.791666344225191,2.4444676677414967,0.14704958518193942,0.0796221048287744,-0.10392333085270133
2,6033,0,0,0,1,0,0,0,1,0,0,0,0,0.7069104531497973,-0.4292717461909555,0.671087471842908,0.8939746023910536,0.8311821918445709,0.7520299200961919
5,9521,0,0,1,0,0,0,0,1,0,0,0,0,0.4549832955801558,-0.4292717461909555,-0.5259441603886407,0.6538915611452673,0.6738789178180083,0.5647901464511214
1,2316,0,0,0,0,1,0,0,0,0,1,0,0,-0.04887101955912749,0.6606439322364338,-0.6589476750810335,0.09369779823843082,0.12331745872504146,0.17693632961490413
2,456,0,0,1,0,0,0,0,0,0,0,1,0,-0.9935978604452838,0.1838058229244495,-1.7673102975176513,-1.1422852659528415,-1.091413379591187,-1.0267479295319772
4,10869,0,0,1,0,0,0,0,0,0,0,1,0,1.5676615748460732,0.11568609302273675,-1.1022927240556808,1.4986281877508125,1.4953515710678325,1.4207433974000145
2,794,1,0,0,0,0,0,0,1,0,0,0,0,-0.7416707028756421,-2.609103103045734,3.7745028146654382,-0.5909834675365903,-0.6719379821870213,-0.8528824254329829
2,810,0,0,1,0,0,0,1,0,0,0,0,0,-0.9306160710528734,-0.08867309668239663,-0.6589476750810335,-1.0266897275752405,-1.0389789549156667,-0.9732508513476713
2,2865,0,0,0,1,0,1,0,0,0,0,0,0,-0.15384066854647827,-0.6336309358960936,-1.1022927240556808,0.1114817272196006,0.05340489249101385,0.0030708255159097916
3,1068,0,0,0,0,1,0,0,0,0,0,1,0,-0.6157071240908213,-0.9742295854046525,2.4444676677414967,-0.5198477516119127,-0.5408519204982201,-0.5987713040575303
3,4425,0,0,1,0,0,0,0,0,0,0,0,1,0.43398936578268565,0.38816501262958286,-1.1022927240556808,0.5827558452205897,0.6039663515839815,0.6049129550893505
1,1297,0,0,0,1,0,0,1,0,0,0,0,0,-0.5107374751034705,0.592524202334721,0.671087471842908,-0.44871203568723506,-0.4796784250434457,-0.3714087217742307
3,4193,0,0,0,0,1,0,0,0,0,1,0,0,0.22405006780798434,-2.336624183438888,0.671087471842908,0.5382960227676655,0.6301835639217412,0.2571819468913629
3,911,0,0,0,1,0,1,0,0,0,0,0,0,-1.0565796498376943,-0.565511205994381,0.22774242286826082,-1.2400968753492734,-1.2487166536177488,-1.2139877031770472
2,3044,0,0,1,0,0,0,0,0,1,0,0,0,0.05609862942822307,0.25192555282616225,-0.21560262610638634,0.25375315906895585,0.17575188340056255,0.23043340779921
2,4726,0,0,0,1,0,0,0,1,0,0,0,0,0.35001364659280504,-1.2467085050114988,0.671087471842908,0.5738638807300044,0.5340537853499538,0.36417610325997407
5,575,0,0,0,0,1,0,1,0,0,0,0,0,-1.1615492988250449,0.11568609302273675,0.671087471842908,-1.560207597010322,-1.5108887769953527,-1.4279760159142705
2,755,0,0,0,1,0,0,0,1,0,0,0,0,-0.8256464220655227,-1.3148282349132114,0.671087471842908,-0.8221745442917922,-0.7855459023173167,-0.8796309645251358
2,2923,0,0,0,0,1,0,1,0,0,0,0,0,-0.11185280895153796,-0.15679282658410937,0.22774242286826082,0.0670219047666773,0.0971002463872817,0.05656790370021565
2,1255,0,0,1,0,0,0,0,0,1,0,0,0,-0.573719264495881,0.04756636312102401,0.22774242286826082,-0.5198477516119127,-0.488417495822699,-0.46502860859676565
6,702,0,1,0,0,0,0,1,0,0,0,0,0,-1.0565796498376943,-0.15679282658410937,2.0011226187668494,-1.3023406267833657,-1.2312385120592422,-1.2006134336309708
7,4184,0,0,1,0,0,0,1,0,0,0,0,0,-0.32179210692623933,0.38816501262958286,-0.6589476750810335,-0.19973702995086418,-0.16507187699032225,-0.13067186994485427
3,500,0,0,0,0,1,0,0,1,0,0,0,0,-1.035585720040224,0.6606439322364338,-0.21560262610638634,-1.2756647333116122,-1.213760370500735,-1.1069935468084353
3,844,0,0,1,0,0,0,1,0,0,0,0,0,-1.0565796498376943,0.25192555282616225,-1.1022927240556808,-1.2578808043304424,-1.266194795176256,-1.1604906249927411
3,3304,0,0,1,0,0,0,1,0,0,0,0,0,-0.1958285281414186,0.1838058229244495,-0.6589476750810335,-0.021897740139170126,0.0009704678154935289,0.0030708255159097916
4,504,0,0,0,0,1,0,0,1,0,0,0,0,-1.0775735796351644,0.8650031219415671,-1.1022927240556808,-1.3379084847457046,-1.2924120075140166,-1.1604906249927411
1,683,0,0,1,0,0,0,1,0,0,0,0,0,-0.8256464220655227,-0.7017506657978015,-0.21560262610638634,-0.8310665087823774,-0.7855459023173167,-0.8261338863408298
1,907,1,0,0,0,0,0,1,0,0,0,0,0,-0.6786889134832318,-4.448335810391949,1.1144325208175552,-0.40425221323431176,-0.43598307114717866,-0.8528824254329829
2,3081,0,0,1,0,0,0,0,1,0,0,0,0,-0.027877089761657328,0.1838058229244495,-1.1022927240556808,0.16483351416310843,0.17575188340056255,0.17693632961490413
3,625,0,1,0,0,0,1,0,0,0,0,0,0,-0.9935978604452838,1.2056017714501261,-0.6589476750810335,-1.231204910858688,-1.178804087383721,-1.0267479295319772
1,4398,0,0,0,0,1,0,1,0,0,0,0,0,0.4549832955801558,-1.451067694716632,0.671087471842908,0.7072433480887751,0.7350524132727827,0.48454452917466256
3,13135,0,0,1,0,0,0,0,0,1,0,0,0,1.4626919258587225,-0.02055336678068389,-1.545637773030328,1.4363844363167202,1.442917146392312,1.3404977801235551
0,1789,1,0,0,0,0,0,0,0,0,0,0,1,0.3920015061877454,8.085694491523011,1.1144325208175552,0.23596923008778606,0.044665821711760596,1.0730123892020258
1,9494,0,0,0,1,0,0,0,1,0,0,0,0,1.9455523112005357,0.4562847425312956,1.1144325208175552,1.6497915840907524,1.5740032080811133,1.5812346319529322
3,872,0,0,1,0,0,0,1,0,0,0,0,0,-1.035585720040224,0.592524202334721,-0.6589476750810335,-1.2578808043304424,-1.266194795176256,-1.1337420859005882
2,3856,0,0,0,1,0,0,0,0,0,0,0,1,0.4549832955801558,0.04756636312102401,0.22774242286826082,0.6716754901264362,0.6039663515839815,0.6049129550893505
6,705,0,0,1,0,0,0,1,0,0,0,0,0,-1.1615492988250449,-0.15679282658410937,-1.1022927240556808,-1.4712879521044753,-1.4234980692028179,-1.3744789377299647
2,993,0,0,0,0,1,1,0,0,0,0,0,0,-0.7836585624705824,1.1374820415484133,-1.1022927240556808,-0.8043906153106232,-0.8467193977720904,-0.6656426517879129
2,4081,0,0,0,0,1,0,0,1,0,0,0,0,0.26603792740292465,-1.996025533930329,1.1144325208175552,0.5560799517488353,0.6476617054802486,0.3106790250756682
3,844,0,0,0,1,0,0,1,0,0,0,0,0,-1.0565796498376943,-0.02055336678068389,0.22774242286826082,-1.2489888398398579,-1.2487166536177488,-1.173864894538818
3,668,0,0,1,0,0,0,0,0,0,1,0,0,-0.9935978604452838,0.32004528272787497,-0.21560262610638634,-1.1422852659528415,-1.1613259458252145,-1.0534964686241302
1,1103,0,0,0,1,0,0,0,0,1,0,0,0,-0.5107374751034705,-1.451067694716632,0.22774242286826082,-0.2886566748567108,-0.34859236335464455,-0.45165433905068947
2,1807,0,0,0,0,1,0,0,0,0,0,0,1,-0.06986494935659765,0.38816501262958286,0.22774242286826082,0.1025897627290161,0.12331745872504146,0.15018779052275122
5,878,0,0,0,1,0,0,0,0,1,0,0,0,-1.0565796498376943,-0.7698703956995143,0.22774242286826082,-1.231204910858688,-1.222499441279989,-1.2139877031770472
1,1803,0,0,0,1,0,0,0,0,0,0,1,0,-0.13284673874900813,-0.7698703956995143,1.1144325208175552,0.12926565620076963,0.044665821711760596,-0.010303444030166378
1,3874,0,0,0,1,0,0,0,0,0,0,1,0,0.43398936578268565,-0.4292717461909555,0.22774242286826082,0.6716754901264362,0.6214444931424881,0.5514158769050446
5,1050,0,0,0,1,0,0,0,0,1,0,0,0,-0.8466403518629928,-0.02055336678068389,0.671087471842908,-0.8755263312353008,-0.8904147516683574,-0.8261338863408298
1,1054,0,0,1,0,0,0,0,0,0,1,0,0,-0.573719264495881,-0.08867309668239663,-0.6589476750810335,-0.5198477516119127,-0.488417495822699,-0.4784028781428424
4,1097,0,0,1,0,0,0,1,0,0,0,0,0,-0.8886282114579331,0.25192555282616225,-0.21560262610638634,-0.973337940631732,-0.9865445302401455,-0.8930052340712126
1,4194,0,0,0,0,1,0,0,0,1,0,0,0,0.3080257869978647,0.592524202334721,0.22774242286826082,0.3782406619371413,0.4204458652196592,0.44442172053643286
3,844,0,0,0,1,0,0,1,0,0,0,0,0,-1.0565796498376943,0.04756636312102401,0.22774242286826082,-1.231204910858688,-1.2574557243970028,-1.1604906249927411
3,10106,0,0,0,0,1,0,0,0,0,0,1,0,1.6516372940359538,-0.8379901256012271,2.4444676677414967,1.5786558681660747,1.4866125002885793,1.313749241031403
4,2893,0,0,0,0,1,0,0,1,0,0,0,0,-0.1958285281414186,0.592524202334721,-1.1022927240556808,-0.07524952708267794,-0.03398581530152028,0.016445095061986555
7,959,0,0,1,0,0,0,0,0,1,0,0,0,-0.9516100008503435,-0.7017506657978015,-0.21560262610638634,-1.0266897275752405,-0.9952836010193988,-1.0133736599859005
2,992,0,0,0,1,0,0,0,1,0,0,0,0,-0.8046524922680526,-0.15679282658410937,0.22774242286826082,-0.8132825798012077,-0.8292412562135838,-0.7860110777026008
2,1343,0,0,1,0,0,0,1,0,0,0,0,0,-0.6157071240908213,-0.4292717461909555,-0.6589476750810335,-0.5109557871213282,-0.4796784250434457,-0.5051514172349953
3,6545,0,0,0,0,1,0,0,1,0,0,0,0,0.5179650849725663,0.1838058229244495,-0.6589476750810335,0.6538915611452673,0.6738789178180083,0.6450357637275802
6,814,0,0,1,0,0,0,0,1,0,0,0,0,-1.0565796498376943,0.25192555282616225,-1.545637773030328,-1.2667727688210269,-1.222499441279989,-1.147116355446665
1,2388,0,1,0,0,0,0,1,0,0,0,0,0,-0.15384066854647827,1.0693623116467006,-0.21560262610638634,-0.04857363361092364,-0.02524674452226702,0.08331644279236859
4,1453,0,0,1,0,0,0,0,0,0,0,1,0,-0.5527253346984108,0.9331228518432799,-1.1022927240556808,-0.5020638226307437,-0.46220028348493924,-0.3714087217742307
3,921,0,0,0,0,1,0,1,0,0,0,0,0,-0.867634281660463,-0.9061098555029398,-0.6589476750810335,-0.9288781181788086,-0.8904147516683574,-0.9331280427094416
7,778,0,0,1,0,0,0,0,0,0,0,1,0,-0.9516100008503435,0.6606439322364338,-1.1022927240556808,-1.0978254434999182,-1.04771802569492,-0.9465023122555184
2,18371,0,0,0,1,0,0,0,0,0,1,0,0,2.5123884157322296,0.8650031219415671,-0.6589476750810335,1.9876862347329713,1.906087897692744,1.9557141792430721
4,803,0,0,1,0,0,0,0,1,0,0,0,0,-0.9306160710528734,-0.6336309358960936,-0.6589476750810335,-1.0089057985940708,-0.9690663886816391,-0.9866251208937475
1,14936,0,1,0,0,0,0,0,1,0,0,0,0,2.5963641349221103,1.5462004209586848,-0.21560262610638634,2.0410380216764783,1.949783251589012,2.11620541379599
3,2184,0,0,0,1,0,0,0,0,0,1,0,0,-0.21682245793888874,0.32004528272787497,0.22774242286826082,-0.004113811158000326,-0.06020302763928083,0.0030708255159097916
1,813,0,0,0,1,0,0,0,1,0,0,0,0,-0.7836585624705824,-2.336624183438888,2.0011226187668494,-0.6887950769330222,-0.7331114776417956,-0.8930052340712126
7,1080,0,0,1,0,0,0,0,1,0,0,0,0,-1.014591790242754,0.32004528272787497,-1.1022927240556808,-1.1956370528963494,-1.1962822289422284,-1.0936192772623592
3,499,0,0,0,0,1,0,0,1,0,0,0,0,-1.1405553690275747,-0.22491255648582212,-0.6589476750810335,-1.4712879521044753,-1.4234980692028179,-1.3611046681838885
4,6479,0,0,1,0,0,0,0,0,0,1,0,0,0.5599529445675067,-1.0423493153063605,0.671087471842908,0.8139469219757915,0.8224431210653176,0.6316614941815027
2,4256,0,0,0,1,0,0,0,0,1,0,0,0,0.41299543598521554,0.04756636312102401,0.671087471842908,0.6094317386923431,0.5515319269084604,0.5514158769050446
2,4564,0,0,0,0,1,0,0,0,0,1,0,0,0.49697115517509616,0.7287636621381417,-0.21560262610638634,0.6183237031829284,0.6389226347009953,0.6851585723658087
4,639,0,0,0,0,1,0,0,0,0,1,0,0,-1.0565796498376943,1.0012425817449926,0.671087471842908,-1.2756647333116122,-1.2924120075140166,-1.120367816354512
4,2060,0,0,0,0,1,0,0,0,1,0,0,0,-0.34278603672370944,-0.9061098555029398,2.0011226187668494,-0.1819531009696944,-0.14759373543181495,-0.25104029585954274
2,462,0,0,0,1,0,0,0,0,1,0,0,0,-1.035585720040224,0.04756636312102401,1.1144325208175552,-1.2667727688210269,-1.222499441279989,-1.1604906249927411
4,826,0,0,1,0,0,0,0,0,0,0,1,0,-0.8466403518629928,-0.565511205994381,-0.6589476750810335,-0.8755263312353008,-0.8292412562135838,-0.8528824254329829
